stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
NEXGRAM,NEXGRAM HOLDINGS BERHAD,0096,TELECOMMUNICATIONS EQUIPMENT,TELECOMMUNICATIONS & MEDIA,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
NGGB,NEXTGREEN GLOBAL BERHAD,7241,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
NHFATT,NEW HOONG FATT HOLDINGS BHD,7060,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
NICE,NICHE CAPITAL EMAS HLDG BHD,7139,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
NIHSIN,NI HSIN GROUP BERHAD,7215,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
NIHSIN-PA,NI HSIN GROUP BERHAD - REDEEMABLE CONVERTIBLE PREFERENCE SHARES,7215PA,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
NIO-C8,,0597C8,,,,<span class='up fw-bold'>0.00</span>,Bursa
NOTION,NOTION VTEC BHD,0083,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.10</span>,Bursa
NOVA,NOVA WELLNESS GROUP BERHAD,0201,PHARMACEUTICALS,HEALTH CARE,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
NOVAMSC,NOVA MSC BHD,0026,SOFTWARE,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.01</span>,Bursa
NOVAMSC-PA,,0026PA,SOFTWARE,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
NP,NOVELPLUS TECHNOLOGY BERHAD,03045,DIGITAL SERVICES,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
NPC,NPC RESOURCES BHD,5047,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
NPS,NOVA PHARMA SOLUTIONS BERHAD,03006,PHARMACEUTICALS,HEALTH CARE,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
NSOP,NEGRI SEMBILAN OIL PALMS BHD,2038,PLANTATION,PLANTATION,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
NTPM,NTPM HOLDINGS BHD,5066,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
NYLEX,NYLEX (M) BHD,4944,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OBHB,OB HOLDINGS BERHAD,0327,,,,<span class='up fw-bold'></span>,Bursa
OCB,OCB BHD,5533,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OCK,OCK GROUP BERHAD,0172,TELECOMMUNICATIONS SERVICE PROVIDERS,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OCNCASH,OCEANCASH PACIFIC BHD,0049,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
OCR,OCR GROUP BERHAD,7071,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OCR-R1,OCR GROUP BERHAD - ORDINARY RIGHTS,7071R1,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OFB,OCEAN FRESH BERHAD,0312,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.02</span>,Bursa
OFI,ORIENTAL FOOD INDUSTRIES HLDG,7107,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OIB,ORIENTAL INTEREST BHD,5827,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OKA,OKA CORPORATION BHD,7140,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
OLYMPIA,OLYMPIA INDUSTRIES BHD,3018,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OMESTI,OMESTI BHD,9008,DIGITAL SERVICES,TECHNOLOGY,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
OMESTI-PB,,9008PB,DIGITAL SERVICES,TECHNOLOGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OMH,OM HOLDINGS LIMITED,5298,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
ONEGLOVE,ONE GLOVE GROUP BERHAD,5079,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
ONEGLOVE-OR,ONE GLOVE GROUP BERHAD - ORDINARY RIGHTS,5079OR,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OPENSYS,OPENSYS (M) BHD,0040,SOFTWARE,TECHNOLOGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OPPSTAR,OPPSTAR BERHAD,0275,SEMICONDUCTORS,TECHNOLOGY,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
OPTIMAX,OPTIMAX HOLDINGS BERHAD,0222,HEALTH CARE PROVIDERS,HEALTH CARE,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
ORGABIO,ORGABIO HOLDINGS BERHAD,0252,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
ORIENT,ORIENTAL HOLDINGS BHD,4006,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.15</span>,Bursa
ORNA,ORNAPAPER BHD,5065,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
OSK,OSK HOLDINGS BHD,5053,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
OSKVI,OSK VENTURES INTERNATIONAL BHD,0053,OTHER FINANCIALS,FINANCIAL SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
OVERSEA,OVERSEA ENTERPRISE BERHAD,0153,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
OVH,OCEAN VANTAGE HOLDINGS BERHAD,0220,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
OWG,ONLY WORLD GROUP HOLDINGS BERHAD,5260,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
P&O,PACIFIC & ORIENT BHD,6009,INSURANCE,FINANCIAL SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PA,P.A. RESOURCES BHD,7225,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PADINI,PADINI HOLDINGS BHD,7052,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PAM-A40M,PRINCIPAL FTSE ASEAN 40 MALAYSIA ETF,0822EA,EQUITY FUND,EXCHANGE TRADED FUND-EQUITY,Exchange Traded Fund,<span class='up fw-bold'>0.00</span>,Bursa
PAM-C50,PRINCIPAL FTSE CHINA 50 ETF,0823EA,EQUITY FUND,EXCHANGE TRADED FUND-EQUITY,Exchange Traded Fund,<span class='up fw-bold'>+0.02</span>,Bursa
PANAMY,PANASONIC MANUFACTURING MSIA,3719,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.16</span>,Bursa
PANDA,PANDA ECO SYSTEM BERHAD,0290,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
PANSAR,PANSAR BERHAD,8419,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PANSAR-PA,,8419PA,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PANTECH,PANTECH GROUP HOLDINGS BHD,5125,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PAOS,PAOS HOLDINGS BHD,5022,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PARAGON,PARAGON UNION BHD,9407,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PARAMON,PARAMOUNT CORPORATION BHD,1724,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PARKSON,PARKSON HOLDINGS BHD,5657,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PARKWD,PARKWOOD HOLDINGS BERHAD,2682,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PARLO,PARLO BERHAD,0022,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
PASDEC,PASDEC HOLDINGS BHD,6912,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PASUKGB,PASUKHAS GROUP BERHAD,0177,INDUSTRIAL ENGINEERING,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
PAVREIT,PAVILION REAL ESTATE INV TRUST,5212,REAL ESTATE INVESTMENT TRUSTS,REAL ESTATE INVESTMENT TRUSTS,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
PBA,PBA HOLDINGS BHD,5041,"GAS, WATER & MULTI-UTILITIES",UTILITIES,Main Market,<span class='down fw-bold'>-0.10</span>,Bursa
PBBANK,PUBLIC BANK BHD,1295,BANKING,FINANCIAL SERVICES,Main Market,<span class='down fw-bold'>-0.08</span>,Bursa
PBSB,PBS BERHAD,5231,CONSUMER SERVICES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PCCS,PCCS GROUP BHD,6068,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PCHEM,PETRONAS CHEMICALS GROUP BHD,5183,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
PDZ,PDZ HOLDINGS BHD,6254,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PDZ-OR,PDZ HOLDINGS BHD - ORDINARY RIGHTS,6254OR,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PEB,PIMPINAN EHSAN BERHAD,5622,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>+0.05</span>,Bursa
PECCA,PECCA GROUP BERHAD,5271,AUTO PARTS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
PEKAT,PEKAT GROUP BERHAD,0233,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.015</span>,Bursa
PENERGY,PETRA ENERGY BHD,5133,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PENSONI,PENSONIC HOLDINGS BHD,9997,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PENTA,PENTAMASTER CORPORATION BHD,7160,TECHNOLOGY EQUIPMENT,TECHNOLOGY,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
PERDANA,PERDANA PETROLEUM BERHAD,7108,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PERDANA-PA,,7108PA,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PERMAJU,PERMAJU INDUSTRIES BHD,7080,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PERMAJU-OR,PERMAJU INDUSTRIES BERHAD - ORDINARY RIGHTS,7080OR,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PERMAJU-PA,,7080PA,AUTOMOTIVE,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PERSTIM,PSAHAAN SADUR TIMAH MSIA,5436,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
PERTAMA,PERTAMA DIGITAL BERHAD,8532,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
PESONA,PESONA METRO HOLDINGS BHD,8311,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PESTECH,PESTECH INTERNATIONAL BERHAD,5219,INDUSTRIAL ENGINEERING,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PETDAG,PETRONAS DAGANGAN BHD,5681,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.12</span>,Bursa
PETGAS,PETRONAS GAS BHD,6033,"GAS, WATER & MULTI-UTILITIES",UTILITIES,Main Market,<span class='up fw-bold'>+0.04</span>,Bursa
PETRONM,PETRON MALAYSIA REFINING & MARKETING BERHAD,3042,OIL & GAS PRODUCERS,ENERGY,Main Market,<span class='down fw-bold'>-0.08</span>,Bursa
PGB,PROPEL GLOBAL BERHAD,0091,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PGF,PGF CAPITAL BERHAD,8117,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.03</span>,Bursa
PGF-PA,,8117PA,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PGF-PR,PGF CAPITAL BERHAD - PREFERENCE RIGHTS,8117PR,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.015</span>,Bursa
PGLOBE,PARAGON GLOBE BERHAD,3611,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PHARMA,PHARMANIAGA BHD,7081,PHARMACEUTICALS,HEALTH CARE,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
PHB,PEGASUS HEIGHTS BERHAD,4464,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PICORP,PROGRESSIVE IMPACT CORPORATION,7201,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PIE,P.I.E. INDUSTRIAL BHD,7095,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
PINEAPP,PINEAPPLE RESOURCES BHD,0006,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
PINEPAC,PINEHILL PACIFIC BERHAD,1902,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PJBUMI,PJBUMI BHD,7163,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PLABS,PETERLABS HOLDINGS BHD,0171,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
PLB,PLB ENGINEERING BHD,7055,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
PLENITU,PLENITUDE BHD,5075,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
PLINTAS,PROLINTAS INFRA BUSINESS TRUST,5320,,,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PLS,PLS PLANTATIONS BERHAD,9695,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>+0.06</span>,Bursa
PLYTEC,PLYTEC HOLDING BERHAD,0289,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
PMBTECH,PMB TECHNOLOGY BHD,7172,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
PMBTECH-LA,,7172LA,METALS,INDUSTRIAL PRODUCTS & SERVICES,Bonds/Loans,<span class='up fw-bold'>0.00</span>,Bursa
PMCORP,PAN MALAYSIA CORPORATION BHD,4081,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PMETAL,PRESS METAL ALUMINIUM HOLDINGS BERHAD,8869,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.16</span>,Bursa
PMHLDG,PAN MALAYSIA HOLDINGS BHD,1287,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PNEPCB,PNE PCB BHD,6637,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
POHKONG,POH KONG HOLDINGS BHD,5080,RETAILERS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
POHUAT,POH HUAT RESOURCES HOLDINGS,7088,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.01</span>,Bursa
POLYDM,POLYDAMIC GROUP BERHAD,03031,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
POS,POS MALAYSIA BHD,4634,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
PPB,PPB GROUP BHD,4065,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.34</span>,Bursa
PPHB,PUBLIC PACKAGES HOLDINGS BHD,8273,PACKAGING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PPJACK,PAPPAJACK BERHAD,0242,OTHER FINANCIALS,FINANCIAL SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
PRESTAR,PRESTAR RESOURCES BHD,9873,METALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PRG,PRG HOLDINGS BERHAD,7168,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PRIVA,PRIVASIA TECHNOLOGY BERHAD,0123,TELECOMMUNICATIONS EQUIPMENT,TELECOMMUNICATIONS & MEDIA,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
PRKCORP,PERAK CORPORATION BHD,8346,TRANSPORTATION & LOGISTICS SERVICES,TRANSPORTATION & LOGISTICS,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PRTASCO,PROTASCO BHD,5070,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
PTARAS,PINTARAS JAYA BHD,9598,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
PTRANS,PERAK TRANSIT BERHAD,0186,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PTRB,PT RESOURCES HOLDINGS BERHAD,0260,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>+0.005</span>,Bursa
PTT,PTT SYNERGY GROUP BERHAD,7010,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
PUC,PUC BERHAD,0007,MEDIA,TELECOMMUNICATIONS & MEDIA,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
PUNCAK,PUNCAK NIAGA HOLDINGS BHD,6807,CONSTRUCTION,CONSTRUCTION,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
PWF,PWF CORPORATION BERHAD,7134,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.025</span>,Bursa
PWROOT,POWER ROOT BERHAD,7237,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>+0.04</span>,Bursa
PWRWELL,POWERWELL HOLDINGS BERHAD,0217,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
QES,QES GROUP BERHAD,0196,"INDUSTRIAL MATERIALS, COMPONENTS & EQUIPMENT",INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
QL,QL RESOURCES BHD,7084,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
QUALITY,QUALITY CONCRETE HOLDINGS BHD,7544,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
RADIUM,RADIUM DEVELOPMENT BERHAD,5313,PROPERTY,PROPERTY,Main Market,<span class='up fw-bold'>+0.005</span>,Bursa
RALCO,RALCO CORPORATION BHD,7498,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
RAMSSOL,RAMSSOL GROUP BERHAD,0236,SOFTWARE,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
RANHILL,RANHILL UTILITIES BERHAD,5272,"GAS, WATER & MULTI-UTILITIES",UTILITIES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
RAPID,RAPID SYNERGY BHD,7765,PROPERTY,PROPERTY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
RCECAP,RCE CAPITAL BHD,9296,OTHER FINANCIALS,FINANCIAL SERVICES,Main Market,<span class='down fw-bold'>-0.04</span>,Bursa
REACH,REACH ENERGY BHD,5256,OIL & GAS PRODUCERS,ENERGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
REDIDEA,RED IDEAS HOLDINGS BERHAD,03002,DIGITAL SERVICES,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
REDTONE,REDTONE DIGITAL BERHAD,0032,TELECOMMUNICATIONS SERVICE PROVIDERS,TELECOMMUNICATIONS & MEDIA,Main Market,<span class='down fw-bold'>-0.02</span>,Bursa
REIT,BM REIT,0050I,,,,<span class='up fw-bold'></span>,Bursa
REKATECH,REKATECH CAPITAL BERHAD,0081,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
RENEUCO,RENEUCO BERHAD,7130,PERSONAL GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
RESINTC,RESINTECH BHD,7232,BUILDING MATERIALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
REVENUE,REVENUE GROUP BERHAD,0200,DIGITAL SERVICES,TECHNOLOGY,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
REX,REX INDUSTRY BHD,9946,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
REX-OR,REX INDUSTRY BERHAD - ORDINARY RIGHTS,9946OR,FOOD& BEVERAGES,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
REXIT,REXIT BHD,0106,SOFTWARE,TECHNOLOGY,Ace Market,<span class='down fw-bold'>-0.005</span>,Bursa
RGB,RGB INTERNATIONAL BHD,0037,"TRAVEL, LEISURE & HOSPITALITY",CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
RGS,RAY GO SOLAR HOLDINGS BERHAD,03052,INDUSTRIAL SERVICES,INDUSTRIAL PRODUCTS & SERVICES,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
RGTBHD,RGT BERHAD,9954,CHEMICALS,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
RGTECH,RADIANT GLOBALTECH BERHAD,0202,DIGITAL SERVICES,TECHNOLOGY,Ace Market,<span class='up fw-bold'>0.00</span>,Bursa
RHBBANK,RHB BANK BERHAD,1066,BANKING,FINANCIAL SERVICES,Main Market,<span class='down fw-bold'>-0.08</span>,Bursa
RHONEMA,RHONE MA HOLDINGS BERHAD,5278,AGRICULTURAL PRODUCTS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.015</span>,Bursa
RKI,RHONG KHEN INTERNATIONAL BERHAD,7006,HOUSEHOLD GOODS,CONSUMER PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.03</span>,Bursa
RL,RESERVOIR LINK ENERGY BHD,0219,"ENERGY INFRASTRUCTURE, EQUIPMENT & SERVICES",ENERGY,Main Market,<span class='down fw-bold'>-0.01</span>,Bursa
ROHAS,ROHAS TECNIC BERHAD,9741,INDUSTRIAL ENGINEERING,INDUSTRIAL PRODUCTS & SERVICES,Main Market,<span class='down fw-bold'>-0.005</span>,Bursa
RPLANET,REDPLANET BERHAD,03036,DIGITAL SERVICES,TECHNOLOGY,LEAP Market,<span class='up fw-bold'>0.00</span>,Bursa
RSAWIT,RIMBUNAN SAWIT BHD,5113,PLANTATION,PLANTATION,Main Market,<span class='up fw-bold'>0.00</span>,Bursa
