stock_symbol,company_name,stock_code,sector,subsector,mkt,chg,exchange
BYD 5xShortUB250430,,LBPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD 5xShortUB250626,,EKPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD 5xShortUB251031,,RRQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD AutocallSG241217,,QAC,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW220302,,HGPW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYD MB eCW221004,,XJ6W,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYD MB eCW230104,,ZY0W,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW230503,,YUWW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW231004,,V2IW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW240103,,FFAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW240604,,ESFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW240703,,V2BW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB eCW241203,,R28W,,,Mainboard,<span class='up fw-bold'>+0.014</span>,SGX
BYD MB ePW220302,,IYCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYD MB ePW220404,,LGDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYD MB ePW221004,,ZJVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYD MB ePW230104,,WGAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW230503,,FMFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW231004,,X8YW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW240503,,XXIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW240903,,XGLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW241203,,OXCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD MB ePW250103,,GOYW,,,Mainboard,<span class='down fw-bold'>-0.007</span>,SGX
BYD250 MB eCW230104,,KAVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD3xLongUB250428US$,,RHBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYD3xShortUB250428US$,,HNVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYDElec 5xLongSG220608,,DUOW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYDElec 5xLongSG221013,,DDXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYDElec 5xLongSG230329,,DNHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYDElec 5xLongSG231220,,DVHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYDElec 5xLongSG231220A,,DOYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYDElec 5xShortSG220608,,DGPW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYDElec 5xShortSG221013,,DGXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
BYDElec 5xShortSG230803,,DMKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
BYDElec 5xShortSG231220A,,DRMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xLongSG220511,,DBDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Baidu 5xLongSG230329,,DLEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xLongSG231115,,DLJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xLongSG241126,,DETW,,,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
Baidu 5xLongSG250924,,PYDW,,,Mainboard,<span class='up fw-bold'>+0.056</span>,SGX
Baidu 5xLongUB250626,,X1TW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xShortSG220511,,DBFW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Baidu 5xShortSG230330,,DBJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xShortSG231220,,DSXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xShortSG240709,,DVMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Baidu 5xShortSG250515,,KGIW,,,Mainboard,<span class='down fw-bold'>-0.13</span>,SGX
Baidu MB eCW220404,,WS5W,,,Mainboard,<span class='up fw-bold'></span>,SGX
Baidu MB eCW250204,,ULNW,,,Mainboard,<span class='up fw-bold'>+0.013</span>,SGX
Baidu MB ePW220404,,WDIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Baidu MB ePW250402,,LCGW,,,Mainboard,<span class='down fw-bold'>-0.012</span>,SGX
Baker Technology,Baker Technology Ltd,BTP,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Ban Leong,Ban Leong Technologies Ltd,B26,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Banyan Tree,Banyan Tree Holdings Ltd,B58,,Accommodation and Food Service Activities,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
BanyanTree cb7.5%220806#,,YSUB,,,Mainboard,<span class='up fw-bold'></span>,SGX
Beng Kuang,Beng Kuang Marine Ltd,BEZ,,Manufacturing,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
Beng Kuang W270904^,,Z3RW,,,Mainboard,<span class='down fw-bold'>-0.007</span>,SGX
Best World,Best World International Ltd,CGN,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Beverly JCG,Beverly JCG Ltd,VFP,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Beverly JCG W240531,,WZ2W,,,Catalist,<span class='up fw-bold'>0.00</span>,SGX
BeverlyJCG,,9QX,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
BeverlyJCG R,,TXTR,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
BeverlyJCG R1,,XUVR,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
BeverlyJCG W240531,,TFXW,,,Catalist,<span class='up fw-bold'>0.00</span>,SGX
BeverlyJCG W270219,,PFWW,,,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Bilibili 5xLongSG221223,,DTXW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Bilibili 5xLongSG230329,,DMJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Bilibili 5xLongSG230803,,DKGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Bilibili 5xLongSG231220,,DLVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Bilibili 5xLongSG250306,,DJVW,,,Mainboard,<span class='up fw-bold'>+0.028</span>,SGX
Bilibili 5xShortSG221223,,DJKW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Bilibili 5xShortSG230620,,DCNW,,,Mainboard,<span class='up fw-bold'></span>,SGX
Biolidics,Biolidics Ltd,8YY,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'>+0.001</span>,SGX
Biolidics R,,X9SR,,"Professional, Scientific and Technical Activities",Catalist,<span class='up fw-bold'></span>,SGX
BlackGoldNatural,Blackgold Natural Resources Ltd,41H,,Financial and Insurance Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Boldtek,Boldtek Holdings Ltd,5VI,,Construction,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Bonvests,Bonvests Holdings Ltd,B28,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
Boustead,Boustead Singapore Ltd,F9D,,"Professional, Scientific and Technical Activities",Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
Boustead Proj,Boustead Projects Ltd,AVM,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Broadway Ind,Broadway Industrial Group Ltd,B69,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
Brook Crompton,Brook Crompton Holdings Ltd,AWC,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Bukit Sembawang,Bukit Sembawang Estates Ltd,B61,,Real Estate Activities,Mainboard,<span class='down fw-bold'>-0.01</span>,SGX
Bumitama Agri,Bumitama Agri Ltd,P8Z,,Agriculture and Fishing,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
Bund Center,Bund Center Investment Ltd,BTE,,Real Estate Activities,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
CCB 5xLongSG220225,,DXMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CCB 5xLongSG240807,,DWCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CCB 5xLongUB250430,,JRTW,,,Mainboard,<span class='down fw-bold'>-0.054</span>,SGX
CCB 5xShortSG220225,,DWBW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CCB 5xShortSG231214,,DZYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CCB 5xShortSG250320,,EXXW,,,Mainboard,<span class='up fw-bold'>+0.012</span>,SGX
CCB 5xShortUB250430,,WCQW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CDL HTrust,CDL Hospitality Trusts,J85,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
CDW,CDW Holding Ltd,BXE,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CEA ADR US$,,K3CD,,Transportation and Storage,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
CF VN 30 SC ETF SG$,,VNM,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CF VN 30 SC ETF US$,,VND,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CFM,CFM Holdings Ltd,5EB,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
CGS FG CSI1000 S$,,GRO,,,Mainboard,<span class='up fw-bold'>+0.066</span>,SGX
CGS FG CSI1000 US$,,GRU,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CH Offshore,CH Offshore Ltd,C13,,Transportation and Storage,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CITYDEV NCCPS,City Developments Ltd,C70,,,Mainboard,<span class='up fw-bold'></span>,SGX
CKAsset 5xLongSG231019,,DJHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CKAsset 5xShortSG231019,,DIBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xLongSG220302,,DWVW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CLIFE 5xLongSG221208,,DHDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xLongSG240215,,DVAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xLongSG251113,,DJYW,,,Mainboard,<span class='up fw-bold'>+0.073</span>,SGX
CLIFE 5xLongUB250430,,92FW,,,Mainboard,<span class='up fw-bold'>+0.007</span>,SGX
CLIFE 5xShortSG220302,,DGIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CLIFE 5xShortSG221208,,DNZW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xShortSG240215,,DWEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xShortSG250320,,95DW,,,Mainboard,<span class='down fw-bold'>-0.004</span>,SGX
CLIFE 5xShortUB250321,,UGNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE 5xShortUB250430,,ISFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CLIFE MBeCW241203,,KDOW,,,Mainboard,<span class='up fw-bold'>+0.007</span>,SGX
CLIFE MBeCW250703,,OHKW,,,Mainboard,<span class='up fw-bold'>+0.009</span>,SGX
CLIFE MBePW241203,,KQTW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xLongSG231019,,DTDW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xLongSG240801,,DJLW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xLongSG251023,,MDWW,,,Mainboard,<span class='down fw-bold'>-0.034</span>,SGX
CMB 5xLongUB250430,,45IW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xLongUB251031,,SNSW,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
CMB 5xShortSG231019,,DSGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xShortSG250320,,YVAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB 5xShortUB250430,,X8AW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMB AutocallSG250804,,TNL,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMOB 5xLongSG220323,,DGDW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CMOB 5xLongSG221208,,DJAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMOB 5xLongSG250213,,DTMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMOB 5xLongSG250327,,DEPW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMOB 5xLongUB250228,,MJHW,,,Mainboard,<span class='down fw-bold'>-0.027</span>,SGX
CMOB 5xLongUB251031,,Z5MW,,,Mainboard,<span class='up fw-bold'>+0.02</span>,SGX
CMOB 5xShortSG221208,,DQBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CMOB 5xShortSG250213,,DUHW,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
CMOB 5xShortSG250515,,HIOW,,,Mainboard,<span class='down fw-bold'>-0.003</span>,SGX
CMOB 5xShortUB250228,,QAIW,,,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
CMOB 5xShortUB250626,,ERJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CNMC Goldmine,CNMC Goldmine Holdings Ltd,5TP,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
CNOOC 5xLongSG220323,,DGQW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CNOOC 5xLongSG230331,,DTJW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CNOOC 5xLongSG240201,,DMFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CNOOC 5xLongSG250423,,5XFW,,,Mainboard,<span class='up fw-bold'>+0.027</span>,SGX
CNOOC 5xLongSG251113,,DKVW,,,Mainboard,<span class='up fw-bold'>+0.076</span>,SGX
CNOOC 5xLongUB250228,,SNEW,,,Mainboard,<span class='up fw-bold'>+0.028</span>,SGX
CNOOC 5xShortSG220302,,DQMW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CNOOC 5xShortSG240201,,DQCW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CNOOC 5xShortSG241030,,DLHW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CNOOC 5xShortSG250320,,XHHW,,,Mainboard,<span class='down fw-bold'>-0.007</span>,SGX
CNOOC 5xShortUB250228,,9HNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xLongSG221223,,DWKW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xLongSG230803,,DOMW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xLongSG250626,,DEWW,,,Mainboard,<span class='up fw-bold'>+0.167</span>,SGX
COSCO 5xLongUB250430,,WPBW,,,Mainboard,<span class='up fw-bold'>+0.012</span>,SGX
COSCO 5xLongUB251031,,9W2W,,,Mainboard,<span class='up fw-bold'>+0.067</span>,SGX
COSCO 5xShortSG221223,,DVUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xShortSG230803,,DPFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xShortUB250430,,PISW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO 5xShortUB251127,,WXGW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
COSCO SHP SG,Cosco Shipping International (Singapore) Co Ltd,F83,,Transportation and Storage,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
CP ALL TH SDR,,TCPD,,Wholesale and Retail Trade,Global Quote,<span class='up fw-bold'>0.00</span>,SGX
CSC,CSC Holdings Ltd,C06,,Construction,Mainboard,<span class='down fw-bold'>-0.001</span>,SGX
CSE Global,CSE Global Ltd,544,,Administrative and Support Service Activities,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
CSE Global R,,9VQR,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSE Global R1,,XHPR,,Administrative and Support Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSOP DIV ETF S$,,SHD,,,Mainboard,<span class='up fw-bold'>+0.033</span>,SGX
CSOP LOW CARBON S$,,LCS,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSOP LOW CARBON US$,,LCU,,,Mainboard,<span class='up fw-bold'>+0.026</span>,SGX
CSOP SEA TECH ETF S$,,SQQ,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSOP SEA TECH ETF US$,,SQU,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSOP Star&Chinext50 S$,,SCY,,,Mainboard,<span class='up fw-bold'>+0.042</span>,SGX
CSOP iEdge SREIT ETF S$,,SRT,,,Mainboard,<span class='up fw-bold'>+0.006</span>,SGX
CSOP iEdge SREIT ETF US$,,SRU,,,Mainboard,<span class='up fw-bold'>+0.005</span>,SGX
CSPC 5xLongSG220315,,DOFW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CSPC 5xLongSG221208,,DUFW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSPC 5xLongSG231102,,DKNW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CSPC 5xShortSG220315,,DDCW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CSPC 5xShortSG221208,,DWAW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Camsing Hc,Camsing Healthcare Ltd,BAC,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapAllianz,Capallianz Holdings Ltd,594,,Mining and Quarrying,Catalist,<span class='up fw-bold'>0.00</span>,SGX
CapAllianz W221213,,1G5W,,,Catalist,<span class='up fw-bold'>0.00</span>,SGX
CapInv 5xLongSG231115,,NXEW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapInv 5xLongSG260716,,DPNW,,,Mainboard,<span class='up fw-bold'>+0.014</span>,SGX
CapInv 5xLongUB250630,,WG4W,,,Mainboard,<span class='up fw-bold'>+0.019</span>,SGX
CapInv 5xShortSG231115,,REVW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapInv 5xShortSG241218,,DXOW,,,Mainboard,<span class='down fw-bold'>-0.023</span>,SGX
CapLand Ascendas REIT,Ascendas Real Estate Investment Trust,A17U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapLand Ascott T,CapitaLand Ascott Trust,HMN,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
CapLand China T,CapitaLand China Trust,AU8U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.08</span>,SGX
CapLand India T,CapitaLand India Trust,CY6U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapLand India T A,,JWTU,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapLand IntCom T,,C38U,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
CapitaInvMBeCW2410022.65,,XJRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapitaLandInvest,Capitaland Investment Ltd,9CI,,Financial and Insurance Activities,Mainboard,<span class='up fw-bold'>+0.08</span>,SGX
Capital World,Capital World Ltd,1D5,,Real Estate Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
CapitalandAscMBeCW240628,,FXRW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapitalandAscMBeCW241105,,54DW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapitalandAscMBeCW241107,,WEBW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapitalandInvMBeCW220330,,UYXW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CapitalandInvMBeCW221028,,IUEW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CapitalandInvMBeCW240731,,99RW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CapitalandInvMBeCW241002,,HOYW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Captii,Captii Ltd,AWV,,Information and Communications,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Casa,Casa Holdings Ltd,C04,,Wholesale and Retail Trade,Mainboard,<span class='up fw-bold'>+0.008</span>,SGX
Centurion,Centurion Corporation Ltd,OU8,,Accommodation and Food Service Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Challenger,Challenger Technologies Ltd,573,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Charisma Energy,Charisma Energy Services Ltd,5QT,,Administrative and Support Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
ChasWood Res,Chaswood Resources Holdings Ltd,5TW,,Accommodation and Food Service Activities,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Chasen,Chasen Holdings Ltd,5NV,,Transportation and Storage,Mainboard,<span class='up fw-bold'>+0.001</span>,SGX
Chemical Ind,Chemical Industries (Far East) Ltd,C05,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
China Aviation,China Aviation Oil (Singapore) Corporation Ltd,G92,,Other Service Activities,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
China Env,China Environment Ltd,5OU,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Mainboard,<span class='up fw-bold'>0.00</span>,SGX
China Env Res,China Environmental Resources Group Ltd,RS1,,Agriculture and Fishing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
China EnvRes,,UIX,,Agriculture and Fishing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
China Everbright,China Everbright Water Ltd,U9E,,"Water Supply; Sewerage, Waste Management and Remediation Activities",Mainboard,<span class='up fw-bold'>+0.01</span>,SGX
China Fishery,China Fishery Group Ltd,B0Z,,Agriculture and Fishing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
China Haida,,C92,,Manufacturing,Mainboard,<span class='up fw-bold'></span>,SGX
China Intl,China International Holdings Ltd,BEH,,Construction,Mainboard,<span class='down fw-bold'>-0.005</span>,SGX
China Mining,China Mining International Ltd,BHD,,Real Estate Activities,Mainboard,<span class='down fw-bold'>-0.007</span>,SGX
China Yuanbang,China Yuanbang Property Holdings Ltd,BCD,,Real Estate Activities,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ChinaKangdaFood,China Kangda Food Co Ltd,P74,,Manufacturing,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
ChinaKundaTech,China Kunda Technology Holdings Ltd,GU5,,Manufacturing,Catalist,<span class='up fw-bold'>0.00</span>,SGX
ChinaSunsine,China Sunsine Chemical Holdings Ltd,QES,,Manufacturing,Mainboard,<span class='up fw-bold'>+0.015</span>,SGX
Chip Eng Seng,Chip Eng Seng Corporation Ltd,C29,,Construction,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
Choo Chiang,Choo Chiang Holdings Ltd,42E,,Wholesale and Retail Trade,Catalist,<span class='up fw-bold'>0.00</span>,SGX
Chuan Hup,Chuan Hup Holdings Ltd,C33,,Transportation and Storage,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
CityDev,City Developments Ltd,C09,,Real Estate Activities,Mainboard,<span class='up fw-bold'>+0.07</span>,SGX
CityDev 5xLongSG220331,,DQIW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CityDev 5xLongSG220630,,DCLW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CityDev 5xLongSG230404,,DEUW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CityDev 5xLongSG241218,,DYEW,,,Mainboard,<span class='up fw-bold'>+0.002</span>,SGX
CityDev 5xLongSG250226,,DCVW,,,Mainboard,<span class='up fw-bold'>+0.003</span>,SGX
CityDev 5xLongUB250530,,YS5W,,,Mainboard,<span class='up fw-bold'>+0.004</span>,SGX
CityDev 5xShortSG220630,,DCSW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CityDev 5xShortSG231214,,DXIW,,,Mainboard,<span class='up fw-bold'>0.00</span>,SGX
CityDev 5xShortSG241218,,DWFW,,,Mainboard,<span class='down fw-bold'>-0.077</span>,SGX
CityDev MB eCW220315,,YVWW,,,Mainboard,<span class='up fw-bold'></span>,SGX
CityDev MB eCW220701,,MCAW,,,Mainboard,<span class='up fw-bold'></span>,SGX
